patent_id,filing_date,title,year,abstract
12181728,2024-12-31,"Lens assembly, camera module, and optical device",2024,
11958991,2024-04-16,Paint remover composition and method of making,2024,
12079995,2024-09-03,System and method for a hybrid unsupervised semantic segmentation,2024,
12060505,2024-08-13,Double coated tape,2024,
11907377,2024-02-20,Supporting self-modifying graphics workloads in fully virtualized graphics architectures,2024,
D1046688,2024-10-15,Passenger car,2024,
11969054,2024-04-30,Slip-resistant footwear tread including wide dispersion channels,2024,
11869478,2024-01-09,Audio processing using sound source representations,2024,
12047778,2024-07-23,Wireless battery management system setup,2024,
12022997,2024-07-02,"Distal end hood, endoscope, and observation method using endoscope",2024,
12005959,2024-06-11,Body of vehicle,2024,
12148730,2024-11-19,In-process wire bond testing using wire bonding apparatus,2024,
11953338,2024-04-09,Remote initialization system for a vehicle system,2024,
11965739,2024-04-23,MEMS gyroscope having an improved rejection of the quadrature error,2024,
11878615,2024-01-23,Headrest tube and method of forming same,2024,
11958478,2024-04-16,"Method for automatically avoiding or mitigating collision, and control system, storage medium and motor vehicle",2024,
D1025797,2024-05-07,Watch,2024,
12061244,2024-08-13,System and method for in-vehicle radiation detection and reduction,2024,
12072051,2024-08-27,Fluid line coupling,2024,
D1046238,2024-10-08,Status indicator light,2024,
11860531,2024-01-02,Skeleton representation of layouts for the development of lithographic masks,2024,
12160626,2024-12-03,Methods and apparatus to automate the recording of media for signature creation,2024,
12006138,2024-06-11,Inflatable containment tank,2024,
12165875,2024-12-10,Semiconductor device and methods of formation,2024,
11995151,2024-05-28,Image generation model based on log-likelihood,2024,
12153579,2024-11-26,"System, method, and computer program to generate platform and database agnostic queries",2024,
12111531,2024-10-08,Electronic device,2024,
D1036430,2024-07-23,Mobile phone case,2024,
12177764,2024-12-24,"Method and apparatus for processing basic service set identifier, and computer storage medium",2024,
12122076,2024-10-22,Method for producing moulded parts from particle foams,2024,
11993441,2024-05-28,Reusable blister package assembly,2024,
12070299,2024-08-27,Systems and methods for reconstruction of intra-body electrical readings to anatomical structure,2024,
11867892,2024-01-09,Miniature microscope for multi-contrast optical imaging in animals,2024,
12147644,2024-11-19,Generating animation overlays in a communication session,2024,
12059391,2024-08-13,"Methods, compositions, and devices for supplying dietary fatty acid needs",2024,
11877070,2024-01-16,Surgical camera system with high dynamic range and fluorescent imaging,2024,
12064435,2024-08-20,Composition for treatment of muscular disorders,2024,
11986676,2024-05-21,Low energy radiation therapy system for superficial lesion treatment and operation method thereof,2024,
11998827,2024-06-04,Interactive exercise apparatus,2024,
12008543,2024-06-11,Systems and methods for enrollment and identity management using mobile imaging,2024,
12169527,2024-12-17,Approximate nearest neighbor search engine,2024,
11956801,2024-04-09,Scheduling wireless communications,2024,
11884111,2024-01-30,Tire insert and vehicle wheel comprising said tire insert,2024,
11940198,2024-03-26,Automated blast cell loading and unloading,2024,
12173185,2024-12-24,Selenated thiourea-based hybrid compounds as corrosion inhibitors for steel pipelines,2024,
12076837,2024-09-03,"Attack inserts with differing surface finishes, assemblies, systems including same, and related methods",2024,
12005232,2024-06-11,Methods and devices to prevent obstructions in medical tubes,2024,
12144456,2024-11-19,Filtration for cartridge based beverage forming systems and related methods,2024,
11900028,2024-02-13,Scatterometry system and method,2024,
12147032,2024-11-19,Optical scanning apparatus and image forming apparatus,2024,
12133696,2024-11-05,Ultrasound localization system with advanced biopsy site markers,2024,
12135908,2024-11-05,Information processing apparatus and method of controlling information processing apparatus for printing from an automatic print folder,2024,
12181886,2024-12-31,Controlling vehicles through multi-lane turns,2024,
11934969,2024-03-19,Bias identification in cognitive computing systems,2024,
12010474,2024-06-11,Wireless earbud,2024,
D1032845,2024-06-25,Near-infrared imaging device,2024,
12044733,2024-07-23,Flip-flops and scan chain circuits including the same,2024,
12013618,2024-06-18,Array substrate and display device,2024,
12077922,2024-09-03,Gravel scarifying and levelling device with integrated roller device and methods of use thereof,2024,
D1044868,2024-10-01,Karaoke audio and multimedia player,2024,
12094443,2024-09-17,Systems and methods for streamlining multimedia content acquisition,2024,
12166513,2024-12-10,Adaptive digital post-distortion and modulation and coding scheme index reporting,2024,
12085777,2024-09-10,"Zoom assembly, lens module, and electronic device",2024,
11973322,2024-04-30,Spark gap assembly for overvoltage protection and surge arrester,2024,
11911700,2024-02-27,"Sport game system, computer-readable non-transitory storage medium having stored therein sport game program, sport game apparatus, and sport game processing method",2024,
12183785,2024-12-31,Monolithic semiconductor device assemblies,2024,
12093506,2024-09-17,Systems and methods for a touchscreen user interface for a collaborative editing tool,2024,
12092622,2024-09-17,"Method for analyzing deuterated benzenes, method for selecting deuterated benzene for deuterated compound preparation, and method for preparing deuterated compound",2024,
11880725,2024-01-23,Establishment of queue between threads in user space,2024,
D1028195,2024-05-21,Heating stove,2024,
12052212,2024-07-30,Communication channel curation,2024,
11861443,2024-01-02,Method for manufacturing a tag for a textile,2024,
12116221,2024-10-15,Pumping apparatus,2024,
12028057,2024-07-02,Receivers for high density and low latency chip-to-chip links,2024,
12045940,2024-07-23,Method for streaming dynamic 5G AR/MR experience to 5G devices with updatable scenes,2024,
12043840,2024-07-23,3'UTR sequence for transgene expression,2024,
12151160,2024-11-26,Video gaming health enhancer,2024,
D1040973,2024-09-03,Faucet,2024,
12058648,2024-08-06,Communication method and device,2024,
11997871,2024-05-28,"Organic light-emitting diode display panel, method for preparing the same, and display device",2024,
12041388,2024-07-16,Remote annotation of live video feed,2024,
11988209,2024-05-21,Spring retainer for gear pump bearing plate,2024,
11969208,2024-04-30,Electrosurgical instrument for performing ablation or electroporation of biological tissue,2024,
12136350,2024-11-05,Air vehicle mission deconfliction,2024,
12010570,2024-06-11,Method and device for establishing aggregated connection,2024,
12057784,2024-08-06,Electrical arrangement including an insulating underfill region with a high fill factor,2024,
11863374,2024-01-02,"Distributed control system, automatic analysis device, and automatic analysis system",2024,
D1047203,2024-10-15,Vibration massager,2024,
11917462,2024-02-27,Terminal apparatus and method,2024,
11974004,2024-04-30,Display device and operating method thereof,2024,
11865855,2024-01-09,"Lead casing for pencil, and pencil thereof for writing, drawing, marking, plotting, and coloring",2024,
11935336,2024-03-19,"Drive recorder, method of operating drive recorder, and recording medium storing instructions for operating same",2024,
12110399,2024-10-08,Photocurable inkjet printing ink composition,2024,
12069143,2024-08-20,Systems and methods of generating an engagement profile,2024,
11922806,2024-03-05,System and method enabling validation-as-a-service for continuous validation of advanced driver assistance systems and autonomous vehicles,2024,
11991165,2024-05-21,Authentication method for next generation systems,2024,
D1050879,2024-11-12,Food storage container,2024,
12005957,2024-06-11,Variable gauge cradle,2024,
11890076,2024-02-06,Chronic total occlusion crossing devices with imaging,2024,
11877539,2024-01-23,Sprayable polymer membrane for agriculture,2024,
12026341,2024-07-02,Image processing method and image processing device,2024,
D1025323,2024-04-30,Storage water heater,2024,
11975077,2024-05-07,Guanylurea functionalized peptides and proteins for therapeutics,2024,
11906533,2024-02-20,Chemical sensing system,2024,
12014633,2024-06-18,"Processor and processing method for rider-assistance system of straddle-type vehicle, rider-assistance system of straddle-type vehicle, and straddle-type vehicle",2024,
11988984,2024-05-21,Image forming apparatus including user interface unit for inputting or outputting information,2024,
11978707,2024-05-07,Display panel and display device,2024,
12004140,2024-06-04,"Resource unit indication method, access point, and station",2024,
12171930,2024-12-24,Ergonomic phacoemulsification handpiece,2024,
12108740,2024-10-08,Pet toy,2024,
D1049629,2024-11-05,Storage case,2024,
11906075,2024-02-20,Solenoid valve control device,2024,
D1054913,2024-12-24,Drone,2024,
12128165,2024-10-29,Dual stage degasser,2024,
12176948,2024-12-24,Wireless communication modules for street lamps,2024,
11859481,2024-01-02,Fracturing apparatus,2024,
11930517,2024-03-12,CSI difference report,2024,
D1051785,2024-11-19,Vehicle lower grille,2024,
D1022731,2024-04-16,Golf rangefinder,2024,
D1035213,2024-07-16,Brassiere,2024,
D1036061,2024-07-23,Shoe,2024,
12158835,2024-12-03,Computing systems and methods generating and validating log records,2024,
12074225,2024-08-27,PIN diodes with multi-thickness intrinsic regions,2024,
12147642,2024-11-19,Always on display method and electronic device,2024,
11938195,2024-03-26,Upconversion nanoparticle peptide conjugates,2024,
11857959,2024-01-02,Microchemical system apparatus and related methods of fabrication,2024,
12048059,2024-07-23,Response to a discovery channel message embedded in a vehicle-to-vehicle groupcast transmission,2024,
12017318,2024-06-25,Accessory mounting system for connection to a work component having an elongated T-shaped slot,2024,
12144676,2024-11-19,System and method for providing deep learning-based virtual reality 3D embryo model,2024,
11960025,2024-04-16,Intelligent radar having deep learning accelerator and random access memory,2024,
11974349,2024-04-30,User equipment (UE)-initiated discontinuous reception (DRX) medium access control (MAC) control element (MAC-CE),2024,
11994685,2024-05-28,"Positioning, stabilising, and interfacing structures and system incorporating same",2024,
12112561,2024-10-08,Interactive visual representation of semantically related extracted data,2024,
12063921,2024-08-20,Heat system for killing pests,2024,
11928712,2024-03-12,Systems and methods for allocation-free control of online electronic content distribution campaigns,2024,
12137183,2024-11-05,Semiautomated relay method and apparatus,2024,
12046157,2024-07-23,Adaptive educational activities,2024,
12126748,2024-10-22,Head-mounted display apparatus for retaining a portable electronic device with display,2024,
11998131,2024-06-04,Automatic mail notification system,2024,
11883758,2024-01-30,Toy vehicle playset,2024,
12180185,2024-12-31,"Compound as protein kinase inhibitor, and pharmaceutical composition comprising thereof",2024,
D1043333,2024-09-24,Ring box with Santa Claus,2024,
11887415,2024-01-30,"Method for monitoring the position of a connection cable of a trailer, a camera system for monitoring the position of a connection cable of a trailer and a motor vehicle having a camera system",2024,
D1039223,2024-08-13,Dog leash with integrated pouch,2024,
12025989,2024-07-02,Traveling vehicle system and traveling vehicle control method,2024,
11915880,2024-02-27,Multilayer electronic component including side margin portion having composition gradient across thickness thereof,2024,
11989516,2024-05-21,"Method and apparatus for acquiring pre-trained model, electronic device and storage medium",2024,
12113161,2024-10-08,Display device using micro LED and method for manufacturing same,2024,
11891518,2024-02-06,Hydrocarbon compositions derived from pyrolysis of post-consumer and/or post-industrial plastics and methods of making and use thereof,2024,
11982806,2024-05-14,Optical system with adjustable eye relief,2024,
12019617,2024-06-25,Data quality enforcement as a service invoked using descriptive language,2024,
11915245,2024-02-27,Method for dynamically reconfiguring machine learning models,2024,
D1032569,2024-06-25,Earphone,2024,
12154927,2024-11-26,Semiconductor structure,2024,
11992642,2024-05-28,Implantable medical device for delivery of pharmacological agents to the deep brain structures,2024,
D1009712,2024-01-02,Expandable mobile building,2024,
D1044176,2024-09-24,Toilet plunger,2024,
11874043,2024-01-16,Refrigerator,2024,
11897703,2024-02-13,Conveyor system and method,2024,
12081796,2024-09-03,Method and apparatus for intra prediction with multiple weighted references,2024,
11917005,2024-02-27,Clustered storage system synchronization,2024,
12050682,2024-07-30,Method and electronic device for generating semantic representation of document to determine data security risk,2024,
D1027244,2024-05-14,Fill light,2024,
11910874,2024-02-27,System for decorating a wearable item,2024,
12108676,2024-10-01,"N-type material for thermoelectric conversion, method for producing same, dopant and thermoelectric conversion element",2024,
11918599,2024-03-05,Composition for preventing or treating neuroinflammatory disease comprising didanosine,2024,
11946234,2024-04-02,Control valve for at least one sanitary fitting having a diaphragm valve and a multi-port valve,2024,
12147881,2024-11-19,Target-based schema identification and semantic mapping for robotic process automation,2024,
12104718,2024-10-01,"Fiber reinforced hoses, composite materials and articles, and related methods",2024,
12163231,2024-12-10,Plated steel sheet for hot stamping and hot-stamped member,2024,
11983089,2024-05-14,Contribution incrementality machine learning models,2024,
12047941,2024-07-23,Downlink relay for passive internet of things communication,2024,
12179143,2024-12-31,Flue gas decarbonization,2024,
D1030114,2024-06-04,Working light,2024,
11980428,2024-05-14,Method obtained by means of computer for checking the correct alignment of a hip prosthesis and a system for implementing said check,2024,
12141692,2024-11-12,Memory-augmented neural network system,2024,
12120341,2024-10-15,Method for diversified merge candidate reordering,2024,
11931980,2024-03-19,Process and apparatus for building tyres,2024,
11885763,2024-01-30,Gas concentration measurement system and gas concentration measurement method,2024,
D1009452,2024-01-02,Shoe,2024,
12146248,2024-11-19,Flame-retardant non-woven fibrous webs,2024,
12059840,2024-08-13,Method of forming a three-dimensional body,2024,
12005989,2024-06-11,Air suspension system,2024,
11881862,2024-01-23,Mitigation of duty-cycle distortion,2024,
12051137,2024-07-30,Channel-based framework for hierarchical drawings,2024,
12159762,2024-12-03,Security system sensor and methods,2024,
11857740,2024-01-02,Introducer sheath,2024,
11885425,2024-01-30,Burst disc systems,2024,
11990462,2024-05-21,3D semiconductor device and structure with metal layers,2024,
D1027267,2024-05-14,Chandelier,2024,
11989654,2024-05-21,Learning and using a single forecast model for demand forecasting,2024,
D1034048,2024-07-09,Soup pot,2024,
11901086,2024-02-13,Inertial electrostatic confinement fusion apparatus for electron injection neutralization,2024,
12062167,2024-08-13,Probability multiply-sum structural damage imaging positioning method and system based on delay factor,2024,
12165040,2024-12-10,Neural network learning for the prevention of false positive authorizations,2024,
11892432,2024-02-06,Multifunctional rock mechanics tester,2024,
11894376,2024-02-06,Integrated circuit devices and methods of fabricating such devices,2024,
11945247,2024-04-02,Textile substrate with visual components,2024,
12099723,2024-09-24,Tag and data configuration for fine-grained cache memory,2024,
D1011924,2024-01-23,Bottle for cosmetics,2024,
12161999,2024-12-10,Cobalt-based single-atom dehydrogenation catalysts and method for producing corresponding olefins from paraffins using the same,2024,
12078951,2024-09-03,Image forming apparatus and manufacturing method for frame of image forming apparatus,2024,
12107326,2024-10-01,Compact antenna system for munition,2024,
11949573,2024-04-02,System and method for parallel testing of multiple data processing channels for data processing optimization,2024,
12061432,2024-08-13,Image forming apparatus,2024,
11900805,2024-02-13,"Vehicle control device, vehicle control method, information processing apparatus, and traffic information supplying system",2024,
D1037411,2024-07-30,Faucet sprayhead,2024,
11938419,2024-03-26,Phase separation behavior modifying agents for aqueous two-phase separation within porous material,2024,
12163506,2024-12-10,Wind turbine ice protection system for controlling ice protection measures of at least one wind turbine,2024,
12185352,2024-12-31,Wi-fi frequency adjustment for spur mitigation,2024,
12040363,2024-07-16,"Semiconductor substrate, semiconductor device, and manufacturing methods of the same",2024,
11888216,2024-01-30,Wearable antenna and wearable device,2024,
11934333,2024-03-19,Storage protocol emulation in a peripheral device,2024,
11881859,2024-01-23,Schmitt trigger circuit having mismatched input and supply,2024,
11909758,2024-02-20,Method and system for evaluating cyber security risks,2024,
11924791,2024-03-05,"User equipment, centralized unit device, wireless communication method and storage medium",2024,
11857253,2024-01-02,Tissue ablation and assessment system and method of use thereof,2024,
11941782,2024-03-26,GPU-based lens blur rendering using depth maps,2024,
11857217,2024-01-02,Nested cannula system,2024,
12059821,2024-08-13,Mold assembly for molding two concrete blocks and method of manufacturing concrete blocks,2024,
12178036,2024-12-24,Method for forming memory and memory,2024,
D1049894,2024-11-05,Exit sign,2024,
11970641,2024-04-30,Ionic compositions and related uses thereof,2024,
11947412,2024-04-02,Methods for activity-based memory maintenance operations and memory devices and systems employing the same,2024,
11889124,2024-01-30,Set-top box with interactive portal and system and method for use of same,2024,
11868755,2024-01-09,Updating software installed on an electronic unit on a vehicle,2024,
11995972,2024-05-28,System for monitoring offender during correctional supervisory program,2024,
12180514,2024-12-31,Modified DAAO enzyme and application thereof,2024,
12112824,2024-10-08,Sense amplifier circuit and data read method,2024,
12023510,2024-07-02,Wearable cardioverter defibrillator (WCD) system reacting to high-frequency ECG noise,2024,
12153482,2024-11-26,Systems and methods for electric systems monitoring and/or failure detection,2024,
D1013414,2024-02-06,Shelf,2024,
12063939,2024-08-20,Systems and methods for fowl keel removal,2024,
12027594,2024-07-02,Method of manufacturing a semiconductor device and a semiconductor device,2024,
12044833,2024-07-23,Thermal imaging endoscope,2024,
D1034294,2024-07-09,Flowerpot,2024,
11956055,2024-04-09,Apparatus and method of recursive tree search based multiple-input multiple-output detection,2024,
12091372,2024-09-17,Method for converting carbon dioxide with red mud catalyst,2024,
11858388,2024-01-02,Seat assembly and trim member,2024,
D1013798,2024-02-06,Fish water toy,2024,
11994017,2024-05-28,Method and system for monitoring and controlling fluid movement through a wellbore,2024,
12168039,2024-12-17,Anti-inflammatory peptides and composition comprising the same,2024,
12134361,2024-11-05,Motion event detection,2024,
D1028984,2024-05-28,Stylus,2024,
11961542,2024-04-16,Continuous dual path resistance detection for resistive temperature detectors in disk drives,2024,
12077658,2024-09-03,Shaped dielectric component cross-linked via irradiation and method of making thereof,2024,
11889088,2024-01-30,Intra-prediction estimation using approximate reconstructed samples,2024,
11905244,2024-02-20,Chemical modulators of store-operated calcium channels and their therapeutic applications,2024,
12124065,2024-10-22,Display device,2024,
11985502,2024-05-14,System and method for seeking owner authorization for an appliance to enter a boot loader for a software update,2024,
12108817,2024-10-08,Compression vest for child with autism spectrum disorder,2024,
11880830,2024-01-23,"Systems and methods for generating, securing, and maintaining emoji sequence digital tokens",2024,
12023259,2024-07-02,Sterile implant instruments and kits for flexible joint implants,2024,
11911193,2024-02-27,Method and apparatus for generating a resultant image dataset of a patient,2024,
12014190,2024-06-18,Type-constrained operations for plug-in types,2024,
12040551,2024-07-16,Pneumatically driven steerable antenna array,2024,
11880465,2024-01-23,Analyzing multiple CPU architecture malware samples,2024,
12062160,2024-08-13,System for image completion,2024,
11896197,2024-02-13,Electrical device power management,2024,
D1042997,2024-09-17,Makeup brush cleaning machine,2024,
12110150,2024-10-08,Container,2024,
11983135,2024-05-14,Electrical and optical interfaces at different heights along an edge of a package to increase bandwidth along the edge,2024,
11963852,2024-04-23,Absorbent material manufacturing device,2024,
12057370,2024-08-06,Vacuum modulated two phase cooling loop efficiency and parallelism enhancement,2024,
11894637,2024-02-06,Connectors and contacts for a single twisted pair of conductors,2024,
11946424,2024-04-02,Processing method of a camshaft sensor,2024,
12144569,2024-11-19,Robotic surgical pedal with integrated foot sensor,2024,
12018693,2024-06-25,Method and system for compressor operating range extension via active valve control,2024,
D1052821,2024-11-26,Pet bed,2024,
11897103,2024-02-13,Working end for a nail driving tool,2024,
12059140,2024-08-13,Septal closure device with centering mechanism,2024,
11869579,2024-01-09,Page buffer circuit and memory device including the same,2024,
11949608,2024-04-02,Beam information in early measurements,2024,
12100155,2024-09-24,"Region specification apparatus, region specification method, region specification program, learning apparatus, learning method, learning program, and discriminator",2024,
11952026,2024-04-09,Conveyance vehicle system,2024,
12109442,2024-10-08,Oral care compositions and methods of use,2024,
12112435,2024-10-08,Collaboration spaces in extended reality conference sessions,2024,
11983402,2024-05-14,Virtual smart phone,2024,
12086332,2024-09-10,Position input device and position input system including the same,2024,
12103242,2024-10-01,Heat sealing system,2024,
12073985,2024-08-27,"Coil structure, lead frame, and inductor",2024,
11862408,2024-01-02,Power contact fault clearing device,2024,
11876610,2024-01-16,"Transmission device, reception device, transmission method, and reception method",2024,
11931430,2024-03-19,Labeled inhibitors of prostate specific membrane antigen (PSMA) as agents for the treatment of prostate cancer,2024,
D1016815,2024-03-05,Accessory for an electronic device,2024,
11966752,2024-04-23,Data caching for fast system boot-up,2024,
11915131,2024-02-27,Initializing optimization solvers,2024,
11914591,2024-02-27,Sharing materialized views in multiple tenant database systems,2024,
11870587,2024-01-09,Method and device for transmitting and receiving signal in wireless communication system,2024,
11917045,2024-02-27,Scalable synchronization of network devices,2024,
11986716,2024-05-21,Personal yoga equipment storage system and method,2024,
D1039776,2024-08-20,Vacuum cleaner,2024,
12176265,2024-12-24,"Semiconductor device, having via wiring, method of manufacturing semiconductor device having via wiring, and electronic apparatus with semiconductor device having via wiring",2024,
12055512,2024-08-06,Analyte sensors and sensing methods featuring low-potential detection,2024,
D1022853,2024-04-16,Center tunnel console,2024,
11930788,2024-03-19,Pet toy,2024,
12047340,2024-07-23,System for managing an instructure with security,2024,
11894676,2024-02-06,Building energy management system with energy analytics,2024,
11941269,2024-03-26,Data storage device with enhanced power mode management,2024,
12079186,2024-09-03,Using condensed bitmap representation for filtering of datasets,2024,
12100747,2024-09-24,Semiconductor device,2024,
11913676,2024-02-27,PTC heating element and electric heating device with such a PTC heating element and method for the production of a PTC heating element,2024,
D1030240,2024-06-11,Garment,2024,
D1054501,2024-12-17,Educational toy,2024,
12168555,2024-12-17,Multi-purpose decorative receptacles and kits,2024,
12185033,2024-12-31,"Display method, display system, and display apparatus",2024,
11966661,2024-04-23,Audio content serving and creation based on modulation characteristics,2024,
11895688,2024-02-06,Hybrid macro diversity and cooperative relaying method of ultra-reliable and real-time multi-user communication,2024,
12169988,2024-12-17,Modular control apparatus for vehicle,2024,
11976647,2024-05-07,Compressor or pump equipped with a control for the regulation of the working range and working method applied for the regulation,2024,
11954511,2024-04-09,Automated storage system performance validation,2024,
11907017,2024-02-20,Display device,2024,
12014656,2024-06-18,Sign frame system,2024,
12057672,2024-08-06,"Crimping pliers, die half unit and method for the assembly",2024,
D1036359,2024-07-23,Rack for vehicle,2024,
D1031623,2024-06-18,Tire,2024,
RE50152,2024-10-01,Modular screed plate assembly and method of assembling a screed plate,2024,
12048210,2024-07-23,Display panel and display device,2024,
11996264,2024-05-28,Sample mount for electron backscatter diffraction,2024,
11989305,2024-05-21,Automated update of a customized secure boot policy,2024,
12122515,2024-10-22,Systems and methods for controlling an unmanned aerial vehicle,2024,
D1009498,2024-01-02,Chair,2024,
11897170,2024-02-13,Method and mould for producing an aerodynamic element comprising riblets,2024,
12012593,2024-06-18,Modified peptide display,2024,
11963681,2024-04-23,Method of using lockout features for surgical stapler cartridge,2024,
D1021704,2024-04-09,Automobile body part—spider,2024,
11999707,2024-06-04,"N′-(2-(5-(4-chlorophenyl)-1,3,4-oxadiazol-2-ylthio)acetoxy)-1-naphthimidamide as an antimicrobial compound",2024,
D1056270,2024-12-31,Vehicle taillamp,2024,
11908821,2024-02-20,Sacrificial dielectric for lithographic via formation to enable via scaling in high density interconnect packaging,2024,
12132540,2024-10-29,Communication apparatus and communication method,2024,
12159672,2024-12-03,"Hybrid IMS CAM cell, memory device and data search method",2024,
12123122,2024-10-22,"Washing machine, and method for controlling the same",2024,
12003967,2024-06-04,"Devices, systems, and methods using microtransponders",2024,
12040118,2024-07-16,Cooling system for a transformer and a method of cooling a transformer,2024,
12061566,2024-08-13,IO processing method and apparatus,2024,
11964956,2024-04-23,Cannabinergic compounds and uses thereof,2024,
11887210,2024-01-30,Methods and apparatus for hardware accelerated image processing for spherical projections,2024,
D1009671,2024-01-02,Security system control panel with touchscreen interface,2024,
12013922,2024-06-18,Method for watermarking a machine learning model,2024,
12033761,2024-07-09,Sensor-based machine learning in a health prediction environment,2024,
12094577,2024-09-17,Method and system for detecting amount of shale oil based on occurrence state,2024,
PP35684,2024-03-12,Hydrangea plant named ‘H223905’,2024,
11998931,2024-06-04,Centrifugal separator having a generator for generating an electric current,2024,
12085046,2024-09-10,EGR system and vehicle,2024,
11889892,2024-02-06,Sole structure for an article of footwear,2024,
12114129,2024-10-08,Bone conduction microphone,2024,
D1041410,2024-09-10,Wireless charger,2024,
11961321,2024-04-16,Biometric skin contact sensor and method of operating a biometric skin contact sensor,2024,
12040265,2024-07-16,High-frequency ceramic packages with modified castellation and metal layer architectures,2024,
11878034,2024-01-23,Vitamin supplement compositions for injection,2024,
12030291,2024-07-09,Fiber-reinforced composite material and sandwich structure,2024,
12052525,2024-07-30,Three-dimensionally structured imaging device,2024,
D1053947,2024-12-10,Label for soup noodle packaging cups,2024,
12094000,2024-09-17,"Price range symbol intra-body fill area, data structure generation, storage, display, system, method, and device",2024,
12132032,2024-10-29,"Micro component structure and manufacturing method thereof, and transfer method for light-emitting diode chip",2024,
11905262,2024-02-20,"N′-(2-(5-(4-chlorophenyl)-1,3,4-oxadiazol-2-ylthio)acetoxy)-2-naphthimidamide as an antimicrobial compound",2024,
12068941,2024-08-20,System and method for resiliency testing at a session level,2024,
11872185,2024-01-16,Massage device having sound output module and control method thereof,2024,
11997824,2024-05-28,Systems and methods for providing a high performance air-cooled chassis for electronic modules,2024,
D1035522,2024-07-16,Vent accessory for vehicle heating and air conditioning systems,2024,
11869557,2024-01-09,"Magnetic tape having characterized magnetic layer surface, magnetic tape cartridge, and magnetic tape device",2024,
12153471,2024-11-26,System and method for detecting faults in foldable glass,2024,
12050774,2024-07-30,Parallel update for a distributed system,2024,
11862637,2024-01-02,Tie off device,2024,
11919687,2024-03-05,"Package, container, closure assembly, and closure components",2024,
D1019652,2024-03-26,Keyboard dock,2024,
12062113,2024-08-13,Dynamic pattern generator,2024,
12124655,2024-10-22,Ultrasonic touch sensors and capacitive pressure sensing microelectromechanical system fusion,2024,
11997281,2024-05-28,"Image decoding method for coding chroma quantization parameter data, and device for same",2024,
11885393,2024-01-30,Cord lock,2024,
12037376,2024-07-16,Methods of treatment using mutant FGF-21 peptide conjugates,2024,
11976977,2024-05-07,Computer display with integrated colorimeter,2024,
12011767,2024-06-18,"Cutting insert, cutting tool, and method for manufacturing machined product",2024,
D1038890,2024-08-13,Connector,2024,
12017099,2024-06-25,Versatile and multi-purpose breathing mask,2024,
12006756,2024-06-11,Accessory with a tiltable accessory support and a locking system releasable by means of a tiltable actuator button,2024,
12109621,2024-10-08,Ultra-long silver nanowire material and fabrication method thereof,2024,
12024217,2024-07-02,"Anti-rollover structure, carrying device and baby carrier",2024,
12133853,2024-11-05,Pyruvate kinase activators for use in treating blood disorders,2024,
11927613,2024-03-12,Sheet electrical resistance measuring device,2024,
D1032313,2024-06-25,Hot air gun,2024,
12042742,2024-07-23,Systems and methods for incorporating pneumatic robotic systems into structures,2024,
11976578,2024-05-07,Driving devices for a composite engine valve of a dedicated driving cam,2024,
11935841,2024-03-19,Semiconductor package structure and method for manufacturing the same,2024,
11959970,2024-04-16,Method and device for capacity degradation prediction of lithium-ion battery,2024,
11931224,2024-03-19,Tooth pod,2024,
12051845,2024-07-30,Coupler circuit,2024,
12001389,2024-06-04,System and method for providing correlated content organization in an enterprise content management system based on a training set,2024,
12096988,2024-09-24,Method and system of determining operation pathway based on image matching,2024,
12033486,2024-07-09,Methods and internet of things (IoT) systems for handling emergency based on call center of smart gas,2024,
12040948,2024-07-16,Method and electronic device for grouping objects in data management system,2024,
11974500,2024-04-30,Molecular semiconductors containing diketopyrrolopyrrole and dithioketopyrrolopyrrole chromophores for small molecule or vapor processed solar cells,2024,
11898740,2024-02-13,Multi-purpose flashlight,2024,
D1046251,2024-10-08,Farmhouse chandelier,2024,
12070821,2024-08-27,Welding system for determining a quality of a welding operation,2024,
12038790,2024-07-16,Display device having gear arranged in parallel with keyboard board,2024,
12183766,2024-12-31,Image sensor and display device having the same,2024,
12154601,2024-11-26,Electronic device having metal member and screw that attaches connector and metal member to housing,2024,
11885838,2024-01-30,Measuring dissipated electrical power on a power rail,2024,
12006585,2024-06-11,Method for depositing a chromium or chromium alloy layer and plating apparatus,2024,
12137221,2024-11-05,"Image encoding device and image decoding device using triangular prediction mode, and image encoding method and image decoding method performed thereby",2024,
11972303,2024-04-30,"Methods, apparatus, and systems to dynamically schedule workloads among compute resources based on temperature",2024,
11924921,2024-03-05,Method for user plane connection activation or deactivation per session,2024,
12025066,2024-07-02,Intelligent variable mode control method for variable altitude turbocharging system of diesel engine,2024,
D1020212,2024-04-02,Footwear upper,2024,
12080268,2024-09-03,Generating event output,2024,
11952007,2024-04-09,Methods and systems for detecting blind spots,2024,
11882823,2024-01-30,Composition and method of use of the same for preserving cells for analysis,2024,
12101018,2024-09-24,Driving circuit for switching element and switching circuit,2024,
12101596,2024-09-24,Speaker module and portable electronic device,2024,
12157184,2024-12-03,"Processing apparatus, and manufacturing method of movable body",2024,
11865425,2024-01-09,Indicator assembly for golf club capable of checking swing trajectory,2024,
11915932,2024-02-27,Plasma etching of mask materials,2024,
12103995,2024-10-01,Method of controlling polyethylene architecture,2024,
D1052483,2024-11-26,Vehicle front bumper cover intake vent,2024,
11869951,2024-01-09,Control gate strap layout to improve a word line etch process window,2024,
D1020290,2024-04-02,Plastic bag dispenser,2024,
